,Unnamed: 0, Cash Flow Per Share, Cash Reinvestment %, Quick Ratio, Total debt/Total net worth, Inventory and accounts receivable/Net value, Operating profit per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Retained Earnings to Total Assets, Total expense/Assets, Cash Turnover Rate, Cash Flow to Liability, CFO to Assets, Equity to Liability,cluster,Bankrupt?
18,18,1.725708738352108,1.0370940524949075,-0.3229285553674686,0.2206581319445675,-1.25952277762716,1.9633744159859865,-1.0151441603422031,-0.67367437601751,-1.1432756770694108,0.7549805167520779,-0.4513577557968924,0.6649940316133393,-0.168241522736282,0.6630338604006589,0.6832249918429312,-2.554044728655662,-0.4778119517607307,0.9611204623065892,1.0640301512789891,-0.223753116879535,1,0
19,19,1.5591574970169686,1.594311334259927,-0.4224289267351546,0.9745788132916732,0.7660085198152508,-0.03410357348933,0.3603771897506359,0.5572990229296584,1.3532910312667823,-0.2189486715604713,-0.6006957876598903,-0.7238395465709218,1.423988915036605,0.6317436465857439,0.4369300540498839,2.4456239066889367,0.0218137582481287,-0.1337461468949757,1.4378211909107086,-0.9794412734406664,4,0
20,20,-0.7184262617999333,-0.5294125359044799,-0.9790308417608328,0.4990792644943407,0.4418647115849248,-1.1961287258438902,-1.2913663567023117,-0.5257311279808665,-0.4275883873161243,-0.8584291178593576,-1.1201998236364792,-1.0838453574815967,0.8610777902079789,-0.7203844269659851,-1.4390802406536674,1.2940421917371203,0.5717173139899814,-0.4574814786181588,-0.7188059509647382,-0.5024774380413621,4,0
21,21,-2.1082774028503173,-0.9245108109923488,-1.4764368095991165,1.2723739643287857,-0.3205522742837307,1.3916707781820332,-0.0344536999905301,-0.3068045197592822,-0.4130827510076849,-0.6351841710720552,0.2066775701229373,-0.3908778268528218,-0.4098545884041117,-0.9811984030821608,0.2759815081713496,-1.8775843211337149,0.5039125022861234,0.2845508645649668,-1.0912505261622156,-1.278058109709043,3,0
22,22,0.0669904349952977,-0.104669630722495,-0.2247175498673981,0.1558195818837316,-0.5442201730400247,-0.3364290986306211,-0.7806102207836816,-0.9895639017181164,-1.3417124685650117,-0.8634272737417303,-0.2766126786687581,-0.4438274138744927,-0.7132402087864327,-0.1394584143917905,-0.1512484461345621,-0.8522496448585842,0.6287604422857863,-0.619923406457733,-0.1066744539551257,-0.1586187824314629,1,0
23,23,0.9540308759642756,1.4831761898072386,0.6586038575819276,-0.3856715332329234,0.2801585432994424,0.170555978647917,0.9406783020825524,1.2770831454634068,0.8562407107996427,1.273924054800733,0.6849320631801799,0.8503637394922574,0.2401776922192215,1.052050824645246,-0.4110694826053631,-0.0132943940440382,-0.8579508254942655,1.3113706840593014,1.2645326963522048,0.3826086579179682,1,0
24,24,1.239136206810255,0.7260763941637156,1.1955569573937446,-0.8154785816151814,-0.3023930260119243,0.7767818996064916,1.0885337031633326,0.5456967249548192,0.3498934234967867,1.258958108234915,1.2063533682507224,1.3531164383545011,-0.9617031090100798,1.2616928807353076,1.667344022939962,0.3647554035709232,-0.8941346037560932,1.4861752961147838,1.1883812221987444,0.8113212907258062,0,0
25,25,-0.7730582676223166,-0.6608605611730004,-1.0209797342323788,0.9376820069273732,0.4977857118562649,-0.7423231345360851,-1.1618625428355238,-0.6101587263809354,-0.3988622305653995,-1.0371000934571553,-1.1595654685146868,-1.2268807742969052,0.8020615402338485,-0.7863325300150201,-1.6181169237332194,0.4317712194283464,0.3523911889026693,-0.4826749382620041,-0.8041880783050697,-0.9424771340919478,4,0
26,26,0.32927427083587,0.0674929958087349,-0.800613988729205,0.5139213570361889,-0.38450147871194,0.3094866178176399,-1.2207035753340238,-1.035087043590307,-1.2316781598763344,-0.3274219377758437,-0.9580857441312906,-0.2619541407574378,-0.0970855053366517,-0.0188772593450519,0.3615076696717644,-0.5934213230435618,1.5259376017765305,-0.1593380397066806,0.1471996742779348,-0.5173625138167504,1,0
27,27,1.2344281397353898,0.2827669757747756,-0.9337990184349256,-0.2903423918581473,-0.1815417558204096,1.8302872839493447,-0.2895537703645161,-0.8919091125173739,-0.4002911411278826,-0.7946121680593249,-0.8679715789633786,-0.7098540833003647,-0.0272621874246785,0.8001238255639421,1.7442642842974672,-0.5467682823269784,0.1042343227741014,-0.6768922391480046,0.9416016510654676,0.2868454207280094,1,0
28,28,0.1542971110416093,0.3023930260119244,0.8978559719242009,-0.5357493844228451,0.1637193311149674,-0.0313442529247683,1.2791769102431547,1.4294315328310594,1.0599712639717394,1.5716075847222055,0.9062161446462254,1.115830898924611,0.0452800303258132,0.4246964149547092,0.859634342156344,-0.0604897449812646,-0.7550739344250769,1.9878944727158068,0.2339849497186534,0.5322964858393492,0,0
29,29,0.5193442453875108,0.5934043444540329,0.3237443918354059,-0.8515229940001316,-0.4224669940006064,-0.1294780454806583,0.0023615561618307,-0.4309104327519867,-0.4772060454751847,0.2613981616960925,0.2629238870904312,0.4603255154408874,-0.6048098119706812,1.0949804610609015,-0.0208020963109548,0.2481336499520053,1.6266061884446386,-0.6289567272408461,0.8590229371899358,0.8468477084223713,1,0
30,30,-0.0381175999408347,-0.0458965819264273,-0.5955163550609222,1.447882441572152,0.2237336085652719,-1.731122473861065,-0.5540924394783528,-0.6686848128257247,-0.7572845080989222,0.2304200780665314,-0.4011666831867526,0.2609055279841289,-0.2069078659580152,-0.250359887604536,-1.3082270146485806,-0.6821280635578886,-0.929012022605327,-0.9747946752873292,0.0233183852161875,-1.4551115388290792,4,0
31,31,0.703255753874381,1.049066760188485,0.7587024033982422,-0.5681222096284567,-0.0414887258739155,0.9894060965653464,0.6483926223944069,0.963864396270424,0.4177066387172404,1.227868958051483,0.738694452398393,0.9191769017081584,-0.0225420334413545,1.0247451479994831,0.7121054056119714,0.6304326451133752,-0.7624504325697607,0.1496708107902284,1.0461208153870063,0.5643631696031733,1,0
32,32,-0.4180163173468227,-0.1325125263732642,-0.5981948280830643,0.5321339772583122,0.0886175284855109,-0.4939743919636156,-0.923325275589769,-0.5387135160329702,-0.7128269979533696,-0.1478070075106492,-0.706625798579906,-0.2549609284062327,0.2422394608835987,-0.4206503688360459,-1.1056604998049235,-0.1003062935627868,-1.4547506999359467,0.4134157268667571,-0.3705874585708053,-0.5356534999399699,4,0
33,33,-0.3438671610244132,-0.0419447333858062,0.4332268108134793,-0.8399000199333484,-0.7499403053734865,-0.7626215348109275,-0.2629322710705294,-0.4894197203744035,-0.8679886946738455,-0.7033797458689439,0.4031806974450324,-0.2510518897336871,-0.8239116442571176,0.1294144191549022,-0.3337866518266434,0.109980986472343,0.3807210261041943,-0.7747194231797236,-0.1817907217060649,0.8355756852559519,1,0
34,34,-1.0104861065674902,-0.8615521237118758,-0.2673351040085178,-0.2239444913778941,-0.2229633874214057,-0.3679069892766672,-0.5073589648497471,-0.1294735266619654,-0.2546979383767785,0.4124614030609789,-0.3787310274319923,0.1603924903752455,0.3883631025266365,-0.975406166180343,0.598603466300445,-0.2602356549873285,1.9530796151688183,-1.0722214732198352,-0.9227818497497248,0.220782273757125,1,0
35,35,0.4422177174870978,0.5273946126308499,0.5391979906995664,-1.0788465685111193,-0.9180464325610987,0.6450361169825202,0.1103143033621749,-0.3256222412591266,-0.4815055167216364,0.9500889227632106,0.5512767384003592,1.0925999974740452,-0.8169472963628622,1.178332865682184,-0.0882201299085487,0.759199513268337,-0.7819381951971687,1.107591588061967,0.7722277369176205,1.073944261795486,1,0
36,36,-0.8855219710625442,-1.2011754534076595,-0.2770309368463309,0.7680987235353666,0.8821872879971079,2.0450517760919413,-0.5968035258219059,0.2037340600612306,-0.0766869407732201,-1.5496112535322784,-0.3456417148244803,-1.7671134154066774,0.7226972611143713,-0.7660075892397884,0.2516216970552824,-2.21580800532482,-0.2021654330200763,-0.4863392025125179,-0.7700490335629873,-0.7721547787527513,4,0
37,37,-0.1792116017647507,0.1713191868599089,-0.921339347160851,0.8674835239000085,0.4298105378944453,0.2329977503902037,-1.6143638799940168,-0.2844683582589865,-0.4375266837142131,-2.226671637610683,-1.0973689370283133,-3.146774941480484,1.1492793581078278,-0.3097176323422373,-0.9035646579617164,-0.3348367241934376,-0.2293926957839417,-0.7294967733381703,-0.1683545270523513,-0.8718393434642858,3,0
38,38,0.7233027579408502,0.1168468762412601,0.90658770561381,-0.8522687130699991,-1.2751014749573444,0.5898204033628892,0.0594671921400283,-0.0911578539586883,-0.5922563083485438,0.7687383341455634,0.8755247739555266,1.033882289023533,-0.954135503806262,1.060114832552396,1.7941143838311626,-0.0767423406534712,-0.7904319266575709,0.4796414365402301,0.8087239033209571,0.8479205290881802,1,0
39,39,0.9255672221023402,1.1436035130733917,-0.1557276068758142,0.1504193111456741,0.7804637711259924,1.0666653510717463,0.2728508085386303,0.4370958870685243,0.6464427101804695,-0.3882366201880879,-0.1958449818779325,-0.6623943758145641,0.7683826295944655,0.6310555224865892,0.8512137883857739,0.5490322293654779,0.500215444315533,0.5512670715010596,0.972884725273246,-0.1535374002860758,1,0
40,40,-0.3657616903888959,-0.4243175156542713,-1.219545649311573,0.3712773065542283,-1.219967957884622,-0.6184067317680833,-1.1482959090930616,-2.079701717024329,-2.123071882512487,-1.130146790650593,-1.2264446366266188,-0.4139113964732251,-1.3010561855148888,-0.5112430734491847,-0.264770937321097,-1.4194207414557851,0.6521524043768513,0.1456240031453057,-0.4910738183040551,-0.3745051611589991,1,0
41,41,1.8170213600367655,0.990187715218705,0.1764703014727647,0.6813983288059766,-0.0795392626042627,0.4655630372697653,-0.1735239245222861,0.3224617068686229,-0.1177585336524344,-0.6603205253689043,0.1512526726080419,-0.7028629030996008,0.2259059800637406,0.5688380241285765,1.5894930094256183,0.3082860767980671,0.1347891865297166,0.1720759707057466,1.165441137432841,-0.6853073199329556,1,0
42,42,1.2168935265008431,0.3553272156320659,0.3004528566712691,-0.1758698142111006,-0.4437519742776353,1.0442961350257431,-0.1726762582560952,-0.1007173718548574,-0.432391439069715,-0.5163309009591794,0.2468617199482311,-0.3646336677932473,-0.2356708870337403,0.7390991085023834,1.27934068470282,-0.9793429387927244,0.7771209455068832,0.2011931274971393,0.9354741370165583,0.1727427440623026,1,0
43,43,-0.6361096733606044,-0.4278865130519763,0.6986413237814385,-0.74927621901354,-0.1263987145569213,-0.4846486673942573,1.0181355458241363,0.6927245872514994,0.6408812631018863,0.9359782660065956,0.7660513973896805,0.8167438053315429,-0.2183993947300858,-0.5813716366877366,-0.4270718550382129,0.2947900948575897,-0.8542866719876061,-0.4933444548101599,-0.6382963503877487,0.7452157444313846,1,0
44,44,0.4130965087892094,0.6468893782761531,-0.2499603890113984,0.6401048734308262,0.8247103811109094,0.1173517518375287,0.1781281523043648,-0.1371262279393242,0.1735320818458699,0.0278572405303839,-0.2360345491906951,-0.0916556595684158,0.2268484736226426,0.0128389351631528,0.2236311899636706,0.8203017702440513,1.0021663587793397,0.7070116723236944,0.2319900069162124,-0.6438277779453596,1,0
45,45,-0.3981249177628702,-0.9493461689509008,-0.7824476165567501,-0.2373793961254956,0.0843733949971026,-0.1168468762412601,-0.404167844630886,-0.5099465188527182,-0.3047392574436181,-0.3001885253915377,-0.66657423072091,-0.3748023975180828,0.2140413721883044,-0.3005590014943036,-0.183725111090217,0.8132137864361343,0.6287604422857863,-0.8559940426905597,-0.3544630699744109,0.2340186053594825,1,0
46,46,-0.944196949469168,-0.8566540455641415,-0.6291660205461197,0.4342143044307223,0.3255710086890931,-0.9955601753100464,-0.9736446286444108,-0.2727680902363933,-0.4921143885111249,-0.6229622513322369,-0.6769150907008824,-0.7870033679261078,0.5660247699445711,-1.0232757397334291,-1.4065574092076814,1.1341939444777829,0.3451973788136475,-0.6238688344814699,-1.043167911702577,-0.4375291799811739,4,0
47,47,0.1489712546928572,0.4956745796628373,-0.131115613595095,0.1639456182018669,-0.0037607034153737,-0.6674246887869283,-0.4735329955060112,-0.041474458790848,-0.3872613923913182,0.1430529974970639,-0.0970908393358204,0.0238183079120195,0.1815188077792964,0.1451633267732871,-0.3378829602628121,-0.2349863013560294,-0.023793213814288,0.5704919879608884,0.2499182894923587,-0.1669934095607439,1,1
48,48,1.0256406223184968,1.1132122599383472,1.395338210182408,-1.6032420223140864,-0.9667545834498568,0.6496734447492994,0.688669829969904,0.2193375391182622,-0.1803457518466025,0.4614211430211649,1.3737431302570275,1.0159221095340356,-1.3953715442329924,1.9657937126617595,1.5688804883313927,0.1311006791294492,-2.313827365067816,1.18194920263798,1.4688008994770296,1.592199033644312,1,0
49,49,-1.5639744672757048,-1.3996523867092143,0.2997037738259767,0.7210268071294937,1.1683557897749657,-0.7737344933304453,0.5982403278876477,0.3342487196532482,0.4552348681551936,-0.5139340605814774,0.2700168593977473,-0.5145885073795896,0.0990933590021445,-1.4892346171380964,-0.7381037733021952,-1.417329556725618,0.6787449813446921,-0.1630949209714275,-1.6321801188864362,-0.7249425498800781,1,0
50,50,0.9820703060241944,0.5506543624314939,0.2645472361006927,0.0699924628510769,0.4256800661625212,0.8565776614252326,0.2858415349693902,0.3649547020734433,0.2537883052339445,0.7957025551914731,0.2021157418225732,0.526812782489197,0.1965564587016821,0.5248030476137714,0.7432454747826301,-0.3667785703582477,-0.9084558563743638,0.6717024870220875,0.7293049106617637,-0.0730253893782822,1,0
51,51,-1.2906087859464794,-1.5172332821928305,2.50994335245515,-2.2972533578821643,-0.9761905208610872,-1.231678533569602,2.696755901225558,2.4100531722927494,1.5824607694043429,-0.7775371926399517,2.5532927793600244,0.3518049042478094,-1.9350138336891207,-2.85679699128656,-1.1964246582568765,0.8013873459537122,1.2226966603087748,-2.0618359946036,-1.8957060802654029,2.256784579809479,2,0
52,52,-0.893320125817652,-0.7782102810269073,1.704471450407404,-2.1108636978230484,-1.1728694315684511,-1.285436687020889,1.0252780041998746,0.4089948211805941,0.0302600515526251,1.4943570323965616,1.7591020293206423,1.8587793580925287,-1.710502018634127,-1.7878502285038067,-1.2618844305133985,-0.1489387627709634,-0.3369609307447286,2.343663292633424,-0.9892044499959696,2.083591829352608,2,0
53,53,-2.8077895891551443,-2.816782475411618,-1.641689351228825,1.7544857682538195,2.0146020437957017,1.8699966916780884,0.152367906821791,0.2318782811141466,2.2738418283042283,-0.1073738432536637,-1.1622139999179204,-0.8054085184832566,2.1750738594238874,-1.8876425111948405,0.3056231235486208,-1.563971127903307,-1.5447405037508952,0.0374282844047809,-2.4933386861296007,-1.764637618176472,4,0
54,54,-0.2629897081351398,0.0790568591451178,-0.0877263031038392,0.2417929047902758,0.4517900737464016,-0.1459298139944923,-0.408584257438335,0.2112841219421752,-0.10074724144708,0.1294448675485997,-0.1656615022124244,-0.1267691011112692,0.533197202225515,-0.2924176385508928,-0.4222449646201311,0.726701408963964,0.9042305301187922,0.7819260524212244,-0.2624517705257139,-0.2448846217363025,1,0
55,55,0.3194967308850871,0.620229015165954,-1.19631781402256,-0.2057242710217932,0.0017446777101905,-0.6914260159626872,-0.3407494558309145,-1.5563951669093754,-0.663530568566261,-0.8247957801995128,-1.2991495677352545,-0.5863542539130719,-0.3529493459498481,0.5826760775616939,-0.5842352015887738,0.1411248651261603,0.3018681839507786,-0.3200333365238397,0.6606644243915621,0.2026705581424112,1,0
56,56,1.546332010740871,2.1112372589003003,-2.189078532188541,0.92720587836264,1.6496619615058166,1.9721175413212249,0.5151750137232687,-1.922850126128528,1.4610156211931646,-0.4327121640264576,-2.233554164498003,-0.8776799635197439,1.3385640608983624,0.6026450826255316,0.2812500330271441,-1.2800659964782763,2.070477172863503,0.3205637498617629,1.3375448175147393,-0.9318217585063648,4,0
57,57,1.495335267093395,2.0411559119377256,-0.3110650760587246,1.204412368682349,1.316406602604225,1.1678911381265713,-0.429439923223585,0.7495636101883307,0.6100741414350463,0.4933864330584317,-0.4456554095555502,-0.1198761470093669,1.4080507574863634,0.5958175663811378,-0.0965004808286231,0.2655835549847724,1.5259376017765305,-0.4489835881514666,1.4999229244432892,-1.209641482621118,4,0
58,58,0.1489712546928572,-0.093652659688575,-1.312383346649857,1.2558622866799989,0.1569011258979818,-0.3943283058767795,-1.6660625165120044,-1.228129736091027,-1.2791758686124064,-1.0050857478257451,-1.4437035698691294,-1.068704853086781,0.3911556051869121,-0.3136591190904815,-0.488065200670089,-0.5890856609027659,0.3253066613387169,-0.0023927937743237,-0.1042370261195577,-1.261518481090389,4,0
59,59,-0.4555275585049046,-0.0871074329286982,0.5622162326299184,-0.7761040755274518,-1.113128766393333,-0.1764098149164405,-0.3078825710148032,-0.5584368330416208,-1.0173562833946406,-0.2127838898562113,0.5352511975069925,0.2820727585656869,-1.0216872819307092,-0.034791755459176,-0.6618023752884623,-0.7387544555453941,-1.7256483783045686,-1.1500522163540752,-0.2754632371049265,0.7721369701714068,1,0
60,60,0.2116674635020145,0.3626790605518954,-0.7237277542651381,0.7486789249680051,-0.1259393220225962,-0.4919926423312457,-1.32794754273687,-0.6684001620992448,-1.0856643268337656,-0.5516430425632296,-0.786412452360934,-0.5898247914903073,0.1674251832954918,-0.0007537885669258,-0.7338339034711603,0.593434072709121,0.6649206919903534,0.2902884632513824,0.2531334013599532,-0.752673047632695,4,0
61,61,0.5156180168662622,0.3284803361552321,0.8417443088860854,-0.620532929242009,-0.5844586426478082,0.4703182991759069,0.851017620028767,0.8667167833776775,0.5031316941220505,1.3206790677125029,0.801545122379209,1.0452310143285717,-0.1542981996220368,0.7277401165191364,0.7039336572847698,0.5845762481205752,-0.6102093247053207,-1.741344179857064,0.5573094001404949,0.6162712795063169,1,0
62,62,0.1444096014671154,0.1052426905303126,2.526288506638294,-1.5504889451031394,-0.6099296934670424,-1.8517716313878532,1.0967869796747554,-0.670690886879933,-0.1434489647644289,0.923720385512666,2.5882167074470126,2.339921820194809,-2.8438938182790543,1.3224723855695473,-1.022182749387646,-1.4543873650341697,-0.6943345713177005,1.2628979318354334,0.5477696978177421,1.5403226880810696,2,0
63,63,-1.5742784715085256,-1.379740714048815,0.1517604524013221,-0.1779442414956312,0.262966417356536,0.4776117232665474,0.0661446167706559,-0.1143082494498541,-0.164550297466503,-0.711149904453187,0.1329793050851965,-0.5791052982179107,-0.1315937894100551,-1.3850595642984884,1.1739009681140335,-0.6756618296871105,0.4300855283520257,-0.0128742535275292,-1.272404744022968,0.1748722415938672,1,0
64,64,1.0725864848083948,0.5826751240196076,-0.3959547261222543,-0.0567032617745537,-0.2422819327862733,0.4485854300604332,-0.8002581691388964,-0.4412889165195077,-0.7433830455992413,-0.5089640422811913,-0.4502751094055152,-0.5035750879519809,0.0849552756664777,0.4996891600646684,1.129732526799525,-0.935829512916852,0.5743763657439113,-0.4523033245132898,0.5978930898080388,0.053665404849106,1,0
65,65,0.5470900563593425,0.775291530258956,0.059132585885257,-1.0605120787975706,-0.5874353141371718,-0.3908079639445219,0.1443654431386834,-0.5093956181628064,-0.3880317465172421,0.128471480366561,0.2598959711997933,0.3942814834151289,-0.6787412805811252,1.256689980969623,0.633750178023987,0.6203525851551357,1.7927394027812218,-0.4106275755750062,0.920580124803034,1.055238208366231,1,0
66,66,1.350563289515367,1.5797608142072783,-0.3894552772241015,0.3300851363640703,1.1260440180986595,0.5297009865283004,0.1184888639066514,0.112491285166198,0.5381003593187693,-2.351352369313053,-0.4923286628590421,-3.541439506494114,0.7916167969975058,0.8075326411233953,0.2588670975987304,-0.3582958040700995,-0.302934345881405,-0.2554402845142893,1.4103209195612156,-0.3332738872976466,3,0
67,67,-1.7436723281342228,-1.818137651893149,-0.0132881784642093,-0.1480021960465737,0.4535078658226807,0.1520140740570533,0.786502023578093,0.8035127392604114,0.7367942105039641,-0.5910830452278845,0.409754951756627,-0.6731743931978258,0.289401742962889,-1.87420711232079,0.1604135781987284,-1.0611050338064096,0.2152583334810238,0.0976848963896006,-1.863523839022192,0.144726295849737,1,0
68,68,-0.497943728571966,-0.9568009482608388,0.9493174557952404,-0.6949568739306992,0.3002941559195333,0.3150146243727337,0.9666727299549536,1.0943439802439732,0.6320987802978328,0.8138555646943335,0.8955365849073119,0.6899132529017962,-0.1344511265347296,-0.5341994682318748,1.1860717012948745,-1.262517112707837,-1.5413632559019363,0.960259947575203,-0.6103704887860998,0.6911198411791908,1,0
