, Operating Expense Rate, Cash Flow Per Share, Realized Sales Gross Profit Growth Rate, Net Value Growth Rate, Cash Reinvestment %, Quick Ratio, Total debt/Total net worth, Long-term fund suitability ratio (A), Inventory and accounts receivable/Net value, Inventory Turnover Rate (times), Operating profit per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Cash Turnover Rate, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Total assets to GNP price, Net Income Flag, Equity to Liability,cluster
11,-1.1659152075467425,-1.3010578680125047,-1.0092842117893903,-1.1350661469826298,-1.4408398727580518,0.1433963120436443,0.04113450800744807,0.8148675436737907,-0.7426534186256757,-0.10015172229046979,-1.3060780765562132,-0.054410770778918593,0.2172308028020577,-0.32422767321069484,-1.5240811141941915,0.4992719028051299,-1.3302214065530569,-0.2433294413859061,-1.5173778596711602,-0.8125421818844645,-1.0180028605488685,0.4013759020229478,-1.0847276628528564,-0.05995630188328551,-0.21575844075067763,-0.22423328864267206,-1.4972238987812774,1.0217176251678852,-5.199337582605575,-0.04418749131984856,4
12,0.714537333960271,-0.1565809525469596,-0.08512718253782331,0.8740768287250515,-0.18125014765239827,-0.03238808874679278,0.17438607035944578,1.7767431317440376,0.6884144586078543,-0.029350162465879032,1.2667601971729192,-0.37381373745506885,0.5545585563265413,0.09506867230376823,-0.551429296585588,-0.08165115048206248,-0.7946736592764874,0.7447635926285155,-0.30919988734388554,0.9773848192149508,1.233814453930799,-0.7255811080448418,0.9813662367847252,0.18583964464610117,0.3164843559065903,0.28917548009648497,-0.28894581795477364,-0.012581007872945332,-5.199337582605575,-0.1774670050940323,1
13,0.7354057541790956,1.444142546152756,-0.8566202436599484,-0.5147591356036386,0.8616026302888526,1.7167918891890812,-1.9808373039767397,-0.6199195984290375,-1.183397456349043,-0.4815494755062024,0.6464811793561501,1.0193070778351647,0.509993390295639,0.06085071374558756,1.5140575133472063,1.7011127230348242,1.7979903042497376,-1.5994388888847761,2.5880891901637972,1.3223050092891246,1.9733954955020705,-1.4267553167089428,-0.23910993807034506,-0.5668122984790307,-0.1862799902843383,-0.2323163105844744,2.0593946817862028,1.0580045704257213,-5.199337582605575,1.9598805602632166,0
14,0.35296405792225205,-1.0597510935793573,0.3837817331878829,2.5005652435552084,-0.8622252975345289,1.0137269819232715,-0.9213411711322989,0.5512003898233039,-0.259357948836093,0.33033317345886165,-0.6263182454748513,1.7077128217089308,0.8653677729197339,1.2778023336713182,1.900439447867984,1.0244759630763056,1.4725873966116556,-0.4515962778095172,-1.3566545775924925,-1.6714824451050996,-0.47888385024401153,0.395875895293264,0.846548348965114,-0.32058126708452817,2.831541445105921,2.3264280279541762,-1.0588272985191498,-0.7835661007912135,-5.199337582605575,0.916732626223451,2
15,-0.7249320807007265,0.14897125469285727,-1.05203918417108,-1.2723777840397736,0.9715665038126079,-0.92182977247137,0.8409029465419418,-0.8885997467825864,0.7228081448991057,1.2534499348643782,-0.9375617152097729,-0.6394860150941304,-0.1919771646459294,0.1669924255203878,0.46811187475158766,-0.951450937154116,-0.0363470354387208,1.04748890595063,0.1579050215276422,-1.3576169215511162,-0.9879913843256313,1.0197330203231925,-1.2335495404304733,-0.06146335454737979,-0.21866682037641177,-0.21463105216299866,0.4978527616353634,0.005731165597678609,-5.199337582605575,-0.8452257627287805,4
16,0.4708784395064243,-0.8325811100423577,-1.5819952421946508,-0.7516015121076444,-0.6974885549850471,0.48944676187464337,-0.9458921135475751,1.4223041262324387,-0.7100138636176319,-0.4518249300275625,-1.1678626989954237,-0.06130263554919993,-0.1320156179334412,-0.4730523843797625,0.7904944404212191,0.4353094728306739,0.8300779401138817,-0.47582458795731764,-1.023756222872438,-0.36454673098178536,0.36736738054609686,-1.360623236121648,-0.18012877967369967,-0.7835784604798651,0.3110644872022609,0.5377342822154239,-0.8588133287288099,0.8718448894226141,-5.199337582605575,0.9412901371452095,1
17,0.1903135099571734,-0.32742207847257615,-0.19765999573750476,-0.5357686900475082,0.23042240516082274,1.0260662776250136,-1.4103430844504383,0.19854257092577907,-0.8597724058688168,-2.0578147294625446,-0.6327370344003809,0.42635324247540596,-0.01592437598610348,-0.3232745723162838,0.9289906048920065,1.0612386611935969,1.231659782533281,-1.1250646403637652,0.6724807604046817,-0.6787293447503687,-0.5086687211443737,0.39801227344446866,0.4574789543616542,-0.5132485511407464,1.2168975245566853,1.622323366027521,-0.006990477421876323,-0.8509590195670521,-5.199337582605575,1.4022574821666074,0
18,0.5312489201509659,1.725708738352108,1.4052471267904594,1.3894873219741428,1.0370940524949075,-0.3229285553674686,0.22065813194456754,-1.680261632229077,-1.25952277762716,-1.220581672906196,1.9633744159859865,-1.0151441603422033,-0.67367437601751,-1.1432756770694108,0.7549805167520779,-0.4513577557968924,0.6649940316133393,-0.16824152273628207,0.6630338604006589,0.6832249918429312,2.5311928775604287,-2.554044728655662,0.24188595809511879,-0.4778119517607307,1.1551513495463568,0.9611204623065891,1.0640301512789891,2.2569019819095733,-5.199337582605575,-0.22375311687953503,1
19,-0.16165909924783903,1.5591574970169686,0.28015854329944245,0.10877282736430502,1.5943113342599273,-0.4224289267351546,0.9745788132916732,0.5826761582559109,0.7660085198152508,-0.8911017710154935,-0.03410357348933002,0.36037718975063593,0.5572990229296584,1.3532910312667823,-0.21894867156047132,-0.6006957876598903,-0.7238395465709218,1.423988915036605,0.6317436465857439,0.4369300540498839,-0.4336929284306571,2.4456239066889367,1.097885590328154,0.021813758248128742,-0.12176637456861401,-0.13374614689497574,1.4378211909107086,0.33619694982107146,-5.199337582605575,-0.9794412734406663,4
20,0.27515919538112377,-0.7184262617999333,-0.9069613238646611,-1.4171766518988973,-0.5294125359044799,-0.9790308417608328,0.49907926449434076,-1.1991780633998048,0.44186471158492485,0.6147683080741125,-1.1961287258438902,-1.2913663567023117,-0.5257311279808665,-0.4275883873161243,-0.8584291178593576,-1.1201998236364792,-1.0838453574815967,0.8610777902079789,-0.7203844269659851,-1.4390802406536674,-1.082882469314003,1.2940421917371205,0.17771585414329,0.5717173139899814,-0.4894466416496328,-0.4574814786181588,-0.7188059509647382,-0.7029415090111125,-5.199337582605575,-0.5024774380413621,4
21,0.4436004694220169,-2.1082774028503173,1.5962395627701458,0.848612290066065,-0.9245108109923489,-1.4764368095991163,1.2723739643287855,-0.4513458451721855,-0.32055227428373073,-0.9133239031073459,1.3916707781820332,-0.0344536999905301,-0.3068045197592822,-0.41308275100768493,-0.6351841710720552,0.20667757012293733,-0.39087782685282185,-0.40985458840411176,-0.9811984030821608,0.27598150817134964,1.757598318147027,-1.8775843211337149,-0.5538968267920055,0.5039125022861234,0.4753771654158609,0.2845508645649668,-1.0912505261622156,1.4776216491702778,-5.199337582605575,-1.2780581097090433,3
22,-1.307513987287264,0.06699043499529775,0.34432449844835883,-0.49964727378031165,-0.10466963072249502,-0.22471754986739811,0.15581958188373166,0.32210904372173604,-0.5442201730400247,-1.2425253087909272,-0.33642909863062115,-0.7806102207836816,-0.9895639017181163,-1.3417124685650117,-0.8634272737417303,-0.27661267866875816,-0.44382741387449276,-0.7132402087864327,-0.13945841439179052,-0.1512484461345621,-0.4865275466073061,-0.8522496448585842,-0.9397116246861219,0.6287604422857863,-0.6388163084566238,-0.619923406457733,-0.10667445395512576,1.0177506901780198,-5.199337582605575,-0.15861878243146293,1
23,1.9772834271512414,0.9540308759642757,1.2589027390544882,1.5893724921647885,1.4831761898072386,0.6586038575819276,-0.3856715332329234,-0.27900631991233005,0.28015854329944245,-0.3824327150670368,0.17055597864791702,0.9406783020825524,1.2770831454634068,0.8562407107996427,1.273924054800733,0.6849320631801799,0.8503637394922574,0.24017769221922156,1.052050824645246,-0.4110694826053631,1.2930120027883067,-0.01329439404403829,-0.14819890691920376,-0.8579508254942655,1.4010642413991712,1.3113706840593014,1.2645326963522048,-0.4408402604391838,-5.199337582605575,0.3826086579179682,1
24,-0.7663153319431774,1.239136206810255,0.19287203671029224,0.8308095687014375,0.7260763941637156,1.1955569573937446,-0.8154785816151814,-0.207538378530251,-0.3023930260119243,-1.340028599226307,0.7767818996064916,1.0885337031633326,0.5456967249548192,0.34989342349678676,1.258958108234915,1.2063533682507224,1.3531164383545013,-0.9617031090100798,1.2616928807353076,1.6673440229399619,0.9628469657419741,0.3647554035709232,-0.7619509291564552,-0.8941346037560932,1.381079210036309,1.4861752961147838,1.1883812221987444,-0.3031276632100609,-5.199337582605575,0.8113212907258062,0
25,-0.4478322103428931,-0.7730582676223166,1.5930529951305958,-1.0436241138084912,-0.6608605611730004,-1.0209797342323788,0.9376820069273732,-1.509283907991952,0.49778571185626497,0.32345686508297994,-0.7423231345360851,-1.1618625428355238,-0.6101587263809354,-0.39886223056539954,-1.0371000934571553,-1.1595654685146868,-1.2268807742969052,0.8020615402338485,-0.7863325300150201,-1.6181169237332194,-0.935909606922288,0.43177121942834645,0.08981435449660857,0.35239118890266935,-0.5564240264987717,-0.4826749382620041,-0.8041880783050697,-0.7566169197123528,-5.199337582605575,-0.9424771340919478,4
26,-0.9360064749306031,0.32927427083587,-0.2762494596649021,0.323192698949388,0.06749299580873497,-0.800613988729205,0.5139213570361889,-0.2896694170927197,-0.38450147871194,1.4794210951055164,0.3094866178176399,-1.2207035753340238,-1.035087043590307,-1.2316781598763344,-0.3274219377758437,-0.9580857441312906,-0.2619541407574378,-0.09708550533665175,-0.018877259345051946,0.36150766967176445,0.761599285236859,-0.5934213230435618,-0.7380083216761552,1.5259376017765303,-0.1578363349951806,-0.15933803970668062,0.14719967427793482,0.9993448735560893,-5.199337582605575,-0.5173625138167504,1
27,1.0380219160203472,1.2344281397353898,0.018049828388165375,0.43036055133641454,0.2827669757747756,-0.9337990184349256,-0.29034239185814736,-0.8659946383321663,-0.18154175582040968,-2.1647598475085834,1.8302872839493451,-0.2895537703645161,-0.8919091125173739,-0.40029114112788267,-0.7946121680593249,-0.8679715789633786,-0.7098540833003647,-0.027262187424678567,0.8001238255639421,1.7442642842974672,1.3990403248006138,-0.5467682823269784,1.3449675094254232,0.10423432277410148,-0.6175144785661355,-0.6768922391480046,0.9416016510654676,1.4229595738223988,-5.199337582605575,0.28684542072800945,1
28,2.1544328688728007,0.1542971110416093,-0.42409918537709385,0.379736762494428,0.30239302601192447,0.8978559719242009,-0.5357493844228451,0.7671231229603657,0.1637193311149674,-0.43862650793089103,-0.03134425292476836,1.2791769102431547,1.4294315328310594,1.0599712639717394,1.5716075847222057,0.9062161446462254,1.115830898924611,0.045280030325813285,0.4246964149547092,0.859634342156344,0.7171143249029296,-0.0604897449812646,-0.2674369066508883,-0.7550739344250769,2.412924500210495,1.9878944727158068,0.23398494971865344,-0.28486817349679605,-5.199337582605575,0.5322964858393492,0
29,-0.974383874264721,0.5193442453875108,0.28842216237085533,-0.5456347049934375,0.5934043444540329,0.3237443918354059,-0.8515229940001316,-0.42573363138585607,-0.4224669940006064,-1.499952429754235,-0.1294780454806583,0.002361556161830713,-0.43091043275198676,-0.4772060454751847,0.2613981616960925,0.26292388709043124,0.4603255154408874,-0.6048098119706812,1.0949804610609017,-0.020802096310954872,0.029706475491182143,0.24813364995200538,-1.401435520739144,1.6266061884446386,-0.4716490871705378,-0.6289567272408461,0.8590229371899358,0.31463052602610553,-5.199337582605575,0.8468477084223713,1
30,1.1405654298424874,-0.0381175999408347,-2.3749854776853967,-1.9804945286212026,-0.04589658192642735,-0.5955163550609222,1.447882441572152,-1.310276442854676,0.22373360856527197,1.1357738826985955,-1.731122473861065,-0.5540924394783528,-0.6686848128257247,-0.7572845080989222,0.23042007806653145,-0.4011666831867526,0.26090552798412897,-0.2069078659580152,-0.250359887604536,-1.3082270146485806,-2.9188460192262324,-0.6821280635578886,0.2766510630459275,-0.929012022605327,-1.3455863975854048,-0.9747946752873292,0.02331838521618754,0.18938184624180118,-5.199337582605575,-1.4551115388290792,4
31,-0.2539167010413785,0.703255753874381,-0.005766430268439718,0.2691599076178572,1.0490667601884853,0.7587024033982422,-0.5681222096284567,0.28026991668687684,-0.041488725873915513,-0.45274809092697027,0.9894060965653465,0.6483926223944069,0.9638643962704241,0.4177066387172404,1.227868958051483,0.738694452398393,0.9191769017081585,-0.022542033441354508,1.0247451479994831,0.7121054056119714,0.3634535636346338,0.6304326451133752,-0.10511758839175964,-0.7624504325697607,0.05958968093533685,0.1496708107902284,1.0461208153870063,-0.518545778814138,-5.199337582605575,0.5643631696031733,1
32,0.04505378754904976,-0.41801631734682276,1.4985702745915908,0.7249529718644679,-0.13251252637326424,-0.5981948280830643,0.5321339772583122,-1.424204596873809,0.08861752848551097,0.959578381907684,-0.4939743919636156,-0.923325275589769,-0.5387135160329702,-0.7128269979533696,-0.14780700751064926,-0.706625798579906,-0.2549609284062327,0.24223946088359874,-0.4206503688360459,-1.1056604998049235,-0.6300851354030861,-0.1003062935627868,0.34936232069116374,-1.4547506999359467,0.5264243904818804,0.4134157268667571,-0.37058745857080533,-0.745954647047983,-5.199337582605575,-0.5356534999399699,4
33,-0.5349006718662612,-0.3438671610244132,-0.8286871546173395,-0.4270624160367464,-0.04194473338580628,0.4332268108134793,-0.8399000199333484,-0.07303167227036556,-0.7499403053734865,-0.32557100868909317,-0.7626215348109275,-0.26293227107052947,-0.4894197203744035,-0.8679886946738455,-0.7033797458689439,0.4031806974450324,-0.2510518897336871,-0.8239116442571176,0.1294144191549022,-0.3337866518266434,-0.3695672199380766,0.10998098647234307,2.2056933037161315,0.38072102610419434,-0.5851694517469846,-0.7747194231797236,-0.18179072170606492,-0.9453131967149596,-5.199337582605575,0.8355756852559519,1
34,-1.489988554324488,-1.0104861065674902,-0.15998852478268927,-0.4333879591001361,-0.8615521237118758,-0.2673351040085178,-0.2239444913778941,-0.2589383664470583,-0.22296338742140573,-0.759607059817064,-0.3679069892766672,-0.5073589648497471,-0.12947352666196543,-0.2546979383767785,0.4124614030609789,-0.3787310274319923,0.16039249037524558,0.38836310252663653,-0.975406166180343,0.598603466300445,-0.11939279532820588,-0.26023565498732854,-1.274487687879613,1.9530796151688186,-1.0632786672546621,-1.0722214732198352,-0.9227818497497247,0.22104694044152032,-5.199337582605575,0.22078227375712509,1
35,-0.017292181060819707,0.44221771748709787,-0.3856715332329234,0.34865881230996504,0.5273946126308499,0.5391979906995664,-1.0788465685111193,0.3695231572863373,-0.9180464325610987,1.240358107791459,0.6450361169825202,0.1103143033621749,-0.3256222412591266,-0.48150551672163644,0.9500889227632106,0.5512767384003592,1.0925999974740452,-0.8169472963628622,1.1783328656821839,-0.08822012990854877,-0.35674352695857614,0.759199513268337,-0.6006576297204954,-0.7819381951971687,0.8142106938305775,1.107591588061967,0.7722277369176205,-0.5178634075162585,-5.199337582605575,1.073944261795486,1
36,0.5225028479623779,-0.8855219710625442,0.46696054640881635,-0.2304224051608226,-1.2011754534076597,-0.27703093684633096,0.7680987235353666,1.8335862255568016,0.8821872879971079,-0.03124156997114992,2.0450517760919413,-0.5968035258219059,0.20373406006123068,-0.07668694077322011,-1.5496112535322784,-0.34564171482448036,-1.7671134154066774,0.7226972611143713,-0.7660075892397884,0.2516216970552824,1.9154440421525827,-2.21580800532482,1.1424893987530917,-0.20216543302007636,-0.5426712280934491,-0.48633920251251794,-0.7700490335629873,2.294405179698302,-5.199337582605575,-0.7721547787527513,4
37,0.8386240043078073,-0.1792116017647507,0.5700341802250237,0.2650665545492879,0.17131918685990893,-0.921339347160851,0.8674835239000085,-0.7419176055360941,0.4298105378944453,-0.6199251583657913,0.23299775039020373,-1.6143638799940168,-0.2844683582589865,-0.4375266837142131,-2.226671637610683,-1.0973689370283133,-3.146774941480484,1.1492793581078278,-0.3097176323422373,-0.9035646579617164,-0.27649587161039324,-0.3348367241934376,-1.6960344388542676,-0.22939269578394178,-0.8787886337149403,-0.7294967733381703,-0.16835452705235138,0.3224020192387464,-5.199337582605575,-0.8718393434642858,3
38,-0.26877389075401864,0.7233027579408502,-0.09314904181674201,-0.1903135099571734,0.1168468762412601,0.9065877056138099,-0.8522687130699991,0.3802428429844497,-1.2751014749573444,-0.12291315652263733,0.5898204033628892,0.05946719214002835,-0.09115785395868836,-0.5922563083485438,0.7687383341455634,0.8755247739555266,1.033882289023533,-0.9541355038062621,1.0601148325523961,1.7941143838311626,0.845534983336724,-0.07674234065347123,-0.3092658780561673,-0.7904319266575709,0.2857815592443579,0.4796414365402301,0.8087239033209571,-0.9168107811730484,-5.199337582605575,0.8479205290881802,1
39,-0.5337363723512503,0.9255672221023402,-0.03410357348933002,0.37515995736403224,1.1436035130733915,-0.1557276068758142,0.15041931114567414,-0.49087777466997756,0.7804637711259924,0.9671547214106228,1.0666653510717463,0.27285080853863036,0.43709588706852437,0.6464427101804695,-0.38823662018808797,-0.1958449818779325,-0.6623943758145641,0.7683826295944655,0.6310555224865892,0.8512137883857739,0.3732964177736146,0.5490322293654779,-0.11078185532698995,0.500215444315533,0.6182692954450599,0.5512670715010596,0.9728847252732459,-0.04366946177314225,-5.199337582605575,-0.15353740028607582,1
40,-1.9862154875626488,-0.36576169038889594,-0.4035648204400644,0.49383018873513035,-0.4243175156542713,-1.219545649311573,0.37127730655422836,-0.32055227428373073,-1.2199679578846219,-2.1647598475085834,-0.6184067317680833,-1.1482959090930616,-2.079701717024329,-2.123071882512487,-1.1301467906505933,-1.2264446366266188,-0.41391139647322517,-1.3010561855148888,-0.5112430734491847,-0.264770937321097,0.5150443573187827,-1.4194207414557853,2.081288780318304,0.6521524043768513,0.17921664053693895,0.1456240031453057,-0.49107381830405517,2.1443282706187006,-5.199337582605575,-0.3745051611589991,1
41,-1.5155786650540506,1.8170213600367657,0.2572175365883052,0.5749678173922487,0.990187715218705,0.17647030147276477,0.6813983288059766,0.10168526614032591,-0.0795392626042627,-0.03759853593094703,0.46556303726976533,-0.17352392452228615,0.3224617068686229,-0.11775853365243444,-0.6603205253689043,0.15125267260804195,-0.7028629030996008,0.2259059800637406,0.5688380241285765,1.5894930094256183,0.9136423647178614,0.3082860767980671,1.4794210951055164,0.13478918652971666,0.24437160101551594,0.17207597070574668,1.165441137432841,0.5202676850263994,-5.199337582605575,-0.6853073199329556,1
42,1.6237888329405998,1.2168935265008431,0.859913840081106,0.7818274541295379,0.3553272156320659,0.3004528566712691,-0.1758698142111006,0.10279951444281053,-0.4437519742776353,-0.9375617152097732,1.0442961350257431,-0.17267625825609526,-0.1007173718548574,-0.43239143906971506,-0.5163309009591794,0.2468617199482311,-0.3646336677932473,-0.23567088703374034,0.7390991085023834,1.27934068470282,1.9136011156428587,-0.9793429387927244,-0.11478176323156393,0.7771209455068832,0.16698530245222973,0.20119312749713936,0.9354741370165585,1.4801738815165093,-5.199337582605575,0.1727427440623026,1
43,-0.463328911054552,-0.6361096733606044,0.23395215226526772,-0.4585890437954961,-0.42788651305197634,0.6986413237814385,-0.74927621901354,0.0361672723347295,-0.12639871455692134,1.0444889005301992,-0.4846486673942573,1.0181355458241363,0.6927245872514994,0.6408812631018863,0.9359782660065956,0.7660513973896805,0.8167438053315429,-0.21839939473008585,-0.5813716366877366,-0.4270718550382129,-0.5638097529260598,0.2947900948575897,0.26748574235444894,-0.8542866719876061,-0.3722127896209913,-0.4933444548101599,-0.6382963503877487,-0.5537752458183185,-5.199337582605575,0.7452157444313846,1
44,-0.15023892686047624,0.41309650878920945,0.43575291153565476,0.6211409294205578,0.6468893782761531,-0.2499603890113984,0.6401048734308262,-0.15824539439731755,0.8247103811109094,0.9309675037351549,0.1173517518375287,0.17812815230436488,-0.13712622793932427,0.1735320818458699,0.027857240530383957,-0.23603454919069516,-0.09165565956841588,0.22684847362264263,0.012838935163152817,0.22363118996367068,-0.01423135928317681,0.8203017702440513,-0.48596734206401876,1.0021663587793397,0.8955278016730707,0.7070116723236944,0.23199000691621247,-1.1551727028022083,-5.199337582605575,-0.6438277779453596,1
45,-0.03535789468971299,-0.3981249177628702,-0.9259520607682714,-0.8799696058111769,-0.9493461689509007,-0.7824476165567501,-0.23737939612549563,0.011282323004010029,0.08437339499710268,1.1644323356546542,-0.1168468762412601,-0.40416784463088606,-0.5099465188527182,-0.3047392574436181,-0.3001885253915377,-0.66657423072091,-0.3748023975180828,0.2140413721883044,-0.30055900149430365,-0.18372511109021708,-0.28019954433894,0.8132137864361343,-1.1280820008960668,0.6287604422857863,-0.8307804162938656,-0.8559940426905597,-0.3544630699744109,-1.6868858704918235,-5.199337582605575,0.23401860535948255,1
